"start_date","end_date","id","title","url","reasons","status","risk_level","establishment_id","establishment_slug","establishment_name","establishment_address","establishment_telephone","establishment_grant_date","establishment_activities","quantity_recovered","quantity_unit","states"
"2010-12-29","2012-06-04","068-2010","California Firm Recalls Teriyaki Beef Jerky Products Due To Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-teriyaki-beef-jerky-products-due-mislabeling-and-undeclared","Unreported Allergens, Mislabeling","Closed","Low","M18995A+P18995A","bach-cuc-beef-jerky-inc","Bach Cuc Beef Jerky, Inc","2541 Edward Ave   S. El Monte, CA 91733","(626) 279-5149","2013-12-05","Meat Processing, Poultry Processing","967","pounds",""
"2010-12-30","2012-06-04","069-2010","Alabama Firm Recalls Breaded Chicken Wing Products Due to Mislabeling and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/alabama-firm-recalls-breaded-chicken-wing-products-due-mislabeling-and-undeclared","Unreported Allergens, Mislabeling","Closed","High","","","","","","","","109299","pounds",""
"2010-12-30","2012-06-04","070-2010","California Firm Recalls Ground Beef Products Due to Possible E. coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-ground-beef-products-due-possible-e.-coli-o157h7-2","Product Contamination","Closed","High","","","","","","","","2990","pounds","California"
"2011-01-03","2012-06-01","001-2011","Recall Notification Report","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-12","Mislabeling","Closed","Low","","","","","","","","450","pounds","California, New York"
"2011-01-06","2012-06-01","002-2011","California Firm Recalls Tamale Products Due to Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-tamale-products-due-mislabeling-and-undeclared-allergen","Misbranding, Unreported Allergens","Closed","High","","","","","","","","20012","pounds","California, Oregon, Washington"
"2011-01-10","2012-06-01","003-2011","New Jersey Firm Recalls Ground Beef Products Due To Possible Adulteration","https://www.fsis.usda.gov/recalls-alerts/new-jersey-firm-recalls-ground-beef-products-due-possible-adulteration","Product Contamination","Closed","Low","","","","","","","","38600","pounds","California, Oregon"
"2011-01-11","2012-06-01","004-2011","Recall Notification Report","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-13","Mislabeling","Closed","Low","","","","","","","","15589","pounds","California, Colorado, Minnesota, Washington"
"2011-01-14","2012-06-01","003-2011-EXP","New Jersey Firm Expands Recall of Ground Beef Products Due To Possible Adulteration","https://www.fsis.usda.gov/recalls-alerts/new-jersey-firm-expands-recall-ground-beef-products-due-possible-adulteration","Product Contamination","Closed","Low","","","","","","","","38600","pounds","Alabama, Florida, Georgia, Louisiana, Mississippi"
"2011-01-14","2012-06-01","005-2011","Colorado Firm Recalls Ground Beef Products Due To Mislabeling and Possible Adulteration","https://www.fsis.usda.gov/recalls-alerts/colorado-firm-recalls-ground-beef-products-due-mislabeling-and-possible-adulteration","Mislabeling, Product Contamination","Closed","Low","","","","","","","","9123","pounds","Colorado"
"2011-01-18","2012-06-01","006-2011","Recall Notification Report","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-14","Product Contamination","Closed","Low","","","","","","","","23","pounds","California"
"2011-01-28","2012-01-28","007-2011","California Firm Recalls Frozen Veal Ravioli Products Due To Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-frozen-veal-ravioli-products-due-mislabeling-and-undeclared","Unreported Allergens, Mislabeling","Closed","Low","M20314+P20314","nina-mia-inc","Nina Mia, Inc.","826 Enterprise Way   Fullerton, CA 92631","(714) 903-3211","2009-04-08","Meat Processing, Poultry Processing","42","pounds","California"
"2011-02-05","2012-06-01","008-2011","California Firm Recalls Ground Beef Products Due to Possible E. coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-ground-beef-products-due-possible-e.-coli-o157h7","Product Contamination","Closed","High","","","","","","","","1788","pounds","California"
"2011-02-09","2012-06-02","009-2011","Alabama Firm Recalls Barbecue Pork Products Due To Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/alabama-firm-recalls-barbecue-pork-products-due-mislabeling-and-undeclared-allergen","Unreported Allergens, Mislabeling","Closed","High","M19523+P19523","simmons-barbecue-inc","Simmons' Barbecue Inc","2200 Gilbreath Street   Guntersville, AL 35976","(256) 582-7675","1996-02-29","Meat Processing, Poultry Processing","","","Alabama, Georgia, Tennessee, Mississippi"
"2011-02-16","2012-06-02","010-2011","Colorado Firm Recalls Chili Products Due to Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/colorado-firm-recalls-chili-products-due-mislabeling-and-undeclared-allergen","Unreported Allergens","Closed","Low","M11061+P11061+V11061","meridian-meat-and-sausage","Meridian Meat and Sausage","119 East Bower   Meridian, ID 83642","(208) 888-5588","1993-04-22","Meat Processing, Poultry Processing, Voluntary Processing - Meat","63756","pounds",""
"2011-02-23","2012-06-02","011-2011","Recall Notification Report","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-15","Misbranding","Closed","Low","","","","","","","","0","pounds","Arizona, California, Texas"
"2011-02-24","2012-06-02","012-2011","Arkansas Firm Recalls Various Meat and Poultry Products Produced Without Inspection","https://www.fsis.usda.gov/recalls-alerts/arkansas-firm-recalls-various-meat-and-poultry-products-produced-without-inspection","Produced Without Benefit of Inspection","Closed","High","","","","","","","","452","pounds",""
"2011-02-25","2012-06-02","013-2011","Recall Notification Report","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-16","Mislabeling","Closed","Low","M38450+P38450","jj-distributing","J&J Distributing","653 Rice Street   Saint Paul, MN 55103","(651) 221-0560","2009-05-19","Meat Processing, Poultry Processing","24","pounds","Minnesota"
"2011-02-25","2012-06-02","014-2011","Virginia Firm Recalls Whole Chicken Products That May Be Adulterated","https://www.fsis.usda.gov/recalls-alerts/virginia-firm-recalls-whole-chicken-products-may-be-adulterated","Product Contamination","Closed","Low","P4602A","new-market-poultry-llc","NEW MARKET POULTRY, LLC","145 EAST OLD CROSS ROAD   NEW MARKET, VA 22844","(540) 740-4260","2015-10-13","Poultry Processing, Poultry Slaughter","1827","pounds","New York"
"2011-02-28","2012-06-02","015-2011","California Firm Recalls Chicken and Mushroom Pie Products due to Mislabeling and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-and-mushroom-pie-products-due-mislabeling-and","Unreported Allergens, Mislabeling","Closed","High","","","","","","","","104","pounds","California, Colorado, Texas, Florida"
"2011-03-01","2012-06-02","016-2011","California Firm Recalls Chicken and Pork Products for Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-and-pork-products-possible-listeria-contamination","Product Contamination","Closed","High","M34013+P34013","taylor-farm-pacific","Taylor Farm - Pacific","1820 N. Mac Arthur Drive   Tracy, CA 95376","(209) 835-6300","2010-02-10","Meat Processing, Poultry Processing","5937","pounds","Arizona, California, Colorado, Oregon, Washington"
"2011-03-08","2012-06-02","017-2011","Kansas Firm Recalls Ground Beef Products Due To Possible E. coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/kansas-firm-recalls-ground-beef-products-due-possible-e.-coli-o157h7-contamination-1","Product Contamination","Closed","High","","","","","","","","7445","pounds","Arizona"
"2011-03-09","2012-06-02","018-2011","New York Firm Recalls Bologna Products Due To a Processing Deviation and Possible Contamination with Staphylococcus aureus Enterotoxin","https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-bologna-products-due-processing-deviation-and-possible","Product Contamination","Closed","High","M5333+P5333+V5333","zweigles-inc","Zweigle's Inc.","651 Plymouth Ave North   Rochester, NY 14608","(585) 546-1740","2015-02-19","Meat Processing, Poultry Processing, Voluntary Processing - Meat","77","pounds","New York"
"2011-03-11","2012-06-02","019-2011","Minnesota Firm Recalls Jerky Products Due To Mislabeling And Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-jerky-products-due-mislabeling-and-undeclared-allergens","Unreported Allergens, Mislabeling","Closed","High","","","","","","","","26","pounds",""
"2011-03-11","2012-06-02","020-2011","Minnesota Firm Recalls Honey Cured Turkey Stick Products Due To Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-honey-cured-turkey-stick-products-due-mislabeling-and","Unreported Allergens, Mislabeling","Closed","Low","M394+P15727+V394","monogram-meat-snacks-llc-0","Monogram Meat Snacks, LLC","521 N. 5th Street   Chandler, MN 56122","(507) 677-2325","2017-10-20","Certification - Export, Meat Processing, Poultry Processing","3839","pounds","California, Colorado, Illinois, Missouri, Ohio"
"2011-03-14","2012-06-02","021-2011","South Carolina Firm Recalls Spaghetti And Meatball Entrees That May Contain Foreign Materials","https://www.fsis.usda.gov/recalls-alerts/south-carolina-firm-recalls-spaghetti-and-meatball-entrees-may-contain-foreign","Product Contamination","Closed","Low","M7991+P7991","nestle-prepared-foods-company","Nestle Prepared Foods Company","2123 Old Georgia Highway   Gaffney, SC 29340","(864) 487-7111","2006-02-06","Meat Processing, Poultry Processing","0","pounds","South Dakota, Minnesota, Wisconsin"
"2011-03-15","2012-06-02","022-2011","Recall Notification Report","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-17","Mislabeling","Closed","Low","","","","","","","","423","pounds","California, Georgia, Hawaii, Illinois, New Jersey, New York"
"2011-03-17","2012-06-02","023-2011","California Firm Recalls Kashi Southwest Style Chicken Products Due to Mislabeling and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-kashi-southwest-style-chicken-products-due-mislabeling-and","Unreported Allergens, Mislabeling","Closed","High","","","","","","","","5648","pounds",""
"2011-03-21","2012-06-02","024-2011","Recall Notification Report","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-18","Mislabeling","Closed","Low","M11032+P11032+V11032","northwest-premium-meats-llc","Northwest Premium Meats, LLC","137 N. Happy Valley Road   Nampa, ID 83687","(208) 466-9413","2019-03-21","Meat Processing, Meat Slaughter, Poultry Processing, Poultry Slaughter, Voluntary Processing - Exotic, Voluntary Processing - Meat, Voluntary Processing - Poultry, Voluntary Processing - Rabbit, Volun","333","pounds","Idaho"
"2011-03-22","2012-06-02","025-2011","Pennsylvania Firm Recalls Lebanon Bologna Products Due to Possible E. coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-lebanon-bologna-products-due-possible-e.-coli-o157h7","Product Contamination","Closed","High","M474","palmyra-bologna-company-inc","Palmyra Bologna Company, Inc.","230 North College Street   Palmyra, PA 17078","(717) 838-6336","2022-02-28","Meat Processing","19","pounds","California, Colorado, Maryland, New York, Pennsylvania"
"2011-03-29","2012-06-02","026-2011","California Firm Recalls Pizza Products Due to Mislabeling and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-pizza-products-due-mislabeling-and-undeclared-allergen","Unreported Allergens, Mislabeling","Closed","Low","","","","","","","","101216","pounds",""
"2011-03-31","2012-06-02","027-2011","Alabama Firm Recalls Frozen Chicken Fillet Products Due to Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/alabama-firm-recalls-frozen-chicken-fillet-products-due-mislabeling-and-undeclared","Unreported Allergens, Mislabeling","Closed","High","M33890+P33885","wayne-farms-llc-7","Wayne Farms LLC","112 Plugs Drive   Decatur, AL 35602","(256) 552-4900","2020-01-27","Poultry Processing","9210","pounds","New Jersey, Massachusetts"
"2011-04-01","2012-06-02","028-2011","Minnesota Firm Recalls Turkey Burger Products Due to Possible Salmonella Contamination","https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-turkey-burger-products-due-possible-salmonella-contamination","Product Contamination","Closed","High","M7760+P7760","jennie-o-turkey-store-1","Jennie-O Turkey Store","1126 West Benson Avenue   Willmar, MN 56201","(320) 235-6080","2019-12-04","Meat Processing, Poultry Processing","52508","pounds","Wisconsin"
"2011-04-27","2012-06-02","029-2011","Michigan Firm Recalls Teriyaki Flavored Beef and Poultry Products Due To Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/michigan-firm-recalls-teriyaki-flavored-beef-and-poultry-products-due-mislabeling","Unreported Allergens, Mislabeling","Closed","Low","M32015+P32015","troll-smokehouse","Troll Smokehouse","2528 Old Kawkawlin Road   Kawkawlin, MI 48631","(989) 686-3210","2021-05-31","Meat Processing, Poultry Processing","44","pounds","Michigan"
"2011-04-29","2012-06-02","030-2011","Washington Firm Recalls Beef Jerky Products Due to Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/washington-firm-recalls-beef-jerky-products-due-mislabeling-and-undeclared-allergen","Unreported Allergens, Mislabeling","Closed","Low","M2862B+P4837+V2862B","oberto-snacks-inc-0","Oberto Snacks Inc.","7060 S. 238th Street   Kent, WA 98032","(253) 437-6100","2018-06-05","Meat Processing, Poultry Processing, Voluntary Processing - Meat","771","pounds","Iowa, Minnesota, North Dakota, Wisconsin"
"2011-04-30","2012-06-02","031-2011","Pennsylvania Firm Recalls Reduced Sodium Chicken Noodle Soup Due to Mislabeling and an Undeclared Allergen10.5-oz. cans of ""GREAT VALUE REDUCED SODIUM CHICKEN NOODLE CONDENSED SOUP.""","https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-reduced-sodium-chicken-noodle-soup-due-mislabeling-and","Unreported Allergens, Mislabeling","Closed","High","","","","","","","","188181","pounds",""
"2011-05-04","2012-06-02","032-2011","North Carolina Firm Recalls Portobello Mushroom Flavored Pork Loins Due to Mislabeling and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/north-carolina-firm-recalls-portobello-mushroom-flavored-pork-loins-due-mislabeling","Unreported Allergens, Mislabeling","Closed","High","M18079+P27232","smithfield-fresh-meats-corp-5","Smithfield Fresh Meats Corp.","15855 Highway 87 West   Tar Heel, NC 28392","(910) 862-7675","2021-05-28","Meat Processing, Meat Slaughter","7633","pounds","Alabama, Florida, Illinois, Kentucky, Maryland, Massachusetts, Mississippi, North Carolina, New Jersey, New York, Pennsylvania, South Carolina, Tennessee, Texas, Virginia"
